3686,-0.55,-0.57,-0.45,-0.41,-0.51,-1.27,-2.44,-2.81,-2.6,-1.98,-1.93,-2.64,9.95,9.38,8.94,8.53,8.02,6.75,-74.27,-116.64,-60.23,-39.41,-64.62,-125.74,-81.88,-128.73,-67.05,-43.90,-69.92,-137.28,-5.39,-5.88,-4.88,-4.68,-6.18,-17.19,-21.87,-26.02,-25.33,-20.76,-21.54,-32.67,30.82,-31.44,51.06,42.26,-21.70,-44.76,-49.99,-66.79,-16.05,92.74,15.37,-7.04,-16.49,-27.24,-5.37,20.34,3.66,-1.11,-30.00,-51.86,-51.37,-30.81,-14.11,16.73,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負
3694,-0.17,0.2,0.2,0.02,-0.26,-0.16,0.33,0.5,0.35,0.26,0.16,-0.2,11.79,11.72,12.06,12.07,11.59,12.41,14.61,13.04,11.91,11.30,10.51,12.03,0.02,0.81,0.66,0.39,-4.18,-0.11,-1.39,1.71,1.69,0.17,-1.96,-1.28,2.73,4.23,2.95,2.15,1.26,-1.68,-14.14,31.43,17.14,-7.77,-17.69,17.56,-19.42,9.62,-3.17,21.91,16.87,4.53,-4.64,2.33,-0.99,5.09,3.20,1.09,-17.60,-16.38,-13.75,1.53,9.87,8.54,-22.84,17.37,6.91,-12.48,-23.40,34.53,-20.28,-0.55,-24.26,-15.26,-15.88,-3.58,-4.72,-0.13,-7.84,-4.19,-3.51,-0.96,-11.61,-12.97,-18.35,-15.97,-14.90,-15.62,-98.43,4919.12,-4.62,-45.32,-979.12,負,-99.09,-23.23,-83.14,-58.85,-23111.16,-113.61,-20.91,-3.67,-59.20,-23.01,-184.54,負,-37.80,-51.12,-78.71,-76.07,-125.58,-140.85,-242.61,負轉正,0.00,-89.69,-1360.36,負,-254.55,900.00,-42.86,-82.70,負,-180.00,-44.68,50.51,-29.79,-25.87,-37.04,-223.67,-68.88,-57.15,-64.43,-56.67,-50.68,-140.53
3698,0.0,0.1,0.08,0.07,-0.08,0.1,-1.3,-1.09,-0.89,0.25,0.19,0.18,21.94,22.2,22.37,22.21,22.25,22.32,13.92,15.49,15.47,14.84,12.24,14.75,2.44,2.25,1.50,0.01,-1.39,1.13,0.00,0.42,0.36,0.34,-0.34,0.44,-5.52,-4.40,-3.80,1.09,0.78,0.81,-5.77,-3.41,4.39,-14.80,-1.85,12.60,-7.36,-15.73,-8.62,-19.05,-15.69,-1.71,-1.81,-4.18,-2.30,-5.01,-4.09,-0.45,-4.11,-8.12,-9.90,-12.69,-14.72,-11.39,負轉正,7.46,4.27,-18.25,-19.04,35.62,53.85,71.88,17.72,負轉正,-25.84,-6.40,19.51,20.96,6.50,48.82,-6.28,-1.78,-30.37,-8.16,-10.63,129.11,79.66,45.89,負轉正,-11.00,-30.44,-99.35,-12059.74,負轉正,負轉正,負轉正,64.15,負轉正,-148.08,-50.48,負,負,負,負轉正,-58.92,-43.52,負,負,負,負轉正,負轉正,負轉正,負轉正,前期為零,-20.00,-6.98,-207.50,負轉正,負轉正,負轉正,負轉正,負轉正,前期為零,0.00,負,負,負,負轉正,-24.26,-3.24,-902.99,負,負,負轉正,負轉正,負轉正
3701,0.36,0.04,-0.01,-0.1,-0.19,0.56,0.61,0.59,0.45,0.29,-0.25,0.26,4.81,4.95,5.08,5.01,5.01,5.52,7.23,12.47,10.97,8.53,2.35,13.09,-9.58,-3.72,-2.48,-6.91,-21.27,-7.84,3.87,0.61,-0.99,-1.73,-3.49,12.21,10.37,9.87,5.92,1.62,-5.83,5.73,-20.74,0.17,30.50,-19.84,-27.92,-0.28,-41.14,-37.86,5.97,-16.94,-24.47,-24.81,-12.04,-11.95,1.64,-4.68,-5.62,-6.04,-28.02,-34.61,-27.84,-24.96,-19.48,-14.08,-59.62,72.71,14.83,-37.67,-80.11,454.67,-70.31,-41.15,-19.29,-50.08,-75.41,-21.03,-21.08,-13.62,-6.19,-17.26,-12.68,-7.00,-17.61,-35.39,-38.51,-47.08,-41.45,-36.96,負,負,負,負,負,負,-1885.61,-5331.43,-306.40,負,負,負,-491.74,負,負,負,負,負,負,負,負,-1257.16,負,負,403.07,-88.89,-125.00,負,負,負轉正,500.00,-63.64,-109.09,-234.12,-152.78,1300.00,73.38,-2.87,-23.58,-35.62,-187.62,負轉正,負轉正,負轉正,負轉正,-17.14,-141.87,-55.13
3702,1.07,1.02,1.11,0.92,1.04,1.21,3.25,3.33,3.29,4.1,4.04,4.26,27.77,27.86,27.84,28.23,28.38,28.65,4.34,4.23,4.19,3.90,4.32,4.34,1.90,1.82,1.86,1.89,1.95,1.93,3.76,3.69,4.05,3.20,3.65,4.21,11.61,12.40,12.29,14.39,14.63,15.32,-14.63,7.93,14.22,-5.60,-10.87,13.06,-2.11,-4.00,3.10,-0.65,3.73,8.66,-0.48,-1.00,0.83,-0.17,0.83,2.07,1.00,-1.74,-1.25,-0.82,0.48,3.60,-10.49,5.05,13.33,-12.21,-1.40,13.81,-0.07,-5.07,3.74,-6.45,3.05,11.64,-0.02,-1.28,0.99,-1.65,0.71,2.83,3.60,0.68,0.55,-1.97,-1.26,2.86,143.88,3.55,16.58,-4.01,-8.07,11.96,7.92,-2.36,6.84,182.60,6.52,15.16,2.08,-0.69,2.16,20.50,1.48,3.52,-4.99,-9.05,-9.26,24.79,24.06,29.32,429.67,-4.67,8.82,-16.86,12.70,16.35,13.83,8.51,-0.89,356.81,-2.80,18.63,2.14,2.43,-1.18,24.71,-1.35,5.41,-3.67,-7.94,-11.88,28.93,24.52,28.14
3703,0.36,0.45,0.8,-0.66,0.52,0.4,1.03,1.9,2.43,0.96,1.12,1.06,27.04,27.1,27.08,26.88,27.31,27.29,6.46,1.98,8.36,13.16,13.94,8.98,1.81,-2.88,4.57,9.45,9.42,3.73,1.29,1.59,2.93,-2.28,1.88,1.41,3.54,7.07,8.92,3.48,4.07,3.95,-28.61,2.95,15.20,41.56,-32.10,-13.70,9.31,13.12,17.99,19.85,13.99,-4.45,2.01,2.77,4.08,6.02,2.86,-0.91,31.36,29.05,22.44,15.68,16.64,12.47,-65.30,-68.43,386.41,122.79,-28.06,-44.42,23.53,負轉正,28.61,18.71,146.09,333.31,4.47,21.25,6.34,9.40,23.29,13.61,227.75,61315.88,1555.40,47.37,73.91,62.95,-84.83,-263.41,負轉正,192.68,-32.30,-65.87,負轉正,負,87.26,32.59,491.63,負轉正,35.60,83.34,18.42,24.02,44.33,22.82,負轉正,負轉正,負轉正,265.14,288.63,160.35,-56.38,25.00,77.78,-182.04,負轉正,-23.08,負轉正,負轉正,196.30,-179.51,44.44,-11.11,60.69,84.49,28.19,-60.53,16.85,-5.24,709.62,負轉正,1436.89,50.00,9.08,-43.97
3704,-0.67,-0.24,0.06,-0.47,-0.17,-0.69,-0.39,-0.7,-0.49,-1.32,-0.81,-1.27,18.89,18.65,18.84,18.33,18.17,17.4,21.92,20.16,24.89,22.21,27.55,17.58,-3.58,-3.89,0.78,-4.57,-0.73,-7.82,-3.45,-1.28,0.34,-2.53,-0.99,-3.84,-2.02,-3.65,-2.60,-6.88,-4.46,-7.05,-15.25,5.69,6.46,-1.19,-19.98,21.05,-25.79,-20.54,-4.45,-5.77,-11.04,1.89,-6.90,-5.83,-1.19,-1.56,-2.57,0.48,-7.23,-14.91,-15.32,-14.72,-10.75,-4.78,-31.83,-2.81,31.47,-11.82,-0.77,-22.73,-31.71,-34.88,5.61,-23.19,11.79,-11.12,-8.24,-10.07,1.46,-7.21,2.69,-2.40,-0.53,-19.06,-18.61,-22.32,-13.06,-5.65,-204.19,負,負轉正,-680.38,負,負,-155.77,-199.27,18.90,-247.94,負,負,-67.87,-174.31,負,負,負,負,85.60,-127.69,-124.59,-180.76,-289.50,負,-293.26,負,負轉正,-886.60,負,負,-281.08,-442.86,負轉正,-236.13,負,負,-160.16,負,負,負,負,負,負,-239.14,-673.83,-303.08,負,負
3705,0.63,0.5,0.39,0.41,0.63,0.67,2.58,1.88,1.93,1.93,1.92,2.1,22.17,21.24,21.7,22.08,22.91,21.6,44.29,41.53,37.75,40.35,46.48,45.36,12.09,7.69,6.93,5.40,12.12,10.33,2.71,2.08,1.52,1.51,2.72,2.98,10.16,7.69,7.65,7.77,7.64,9.01,-3.35,0.78,9.64,5.58,-3.18,2.81,7.40,-1.66,9.41,12.76,12.95,15.23,1.72,-0.42,2.35,3.18,3.03,3.48,4.41,3.22,3.96,6.97,8.34,12.59,10.21,-5.50,-0.34,12.85,11.53,0.32,2.49,-3.53,4.30,17.13,18.53,25.83,0.65,-0.91,1.03,4.10,4.69,5.90,-5.21,-6.46,-3.33,4.88,9.10,16.61,57.43,-35.91,-1.19,-17.73,117.44,-12.40,19.04,-17.84,11.94,-17.98,13.28,54.84,5.67,-4.67,2.38,-3.93,4.75,12.00,-32.12,-30.29,-19.09,-0.92,-1.78,15.40,61.83,-20.63,-22.00,6.33,51.92,6.35,18.87,-57.27,5.41,6.52,0.00,34.00,4.33,-27.02,2.47,0.11,-0.31,9.36,-17.51,-48.87,-39.67,-21.90,-25.37,11.84
3706,0.68,0.79,0.92,0.84,1.5,0.79,3.88,3.9,3.8,3.24,4.06,4.03,42.61,41.3,42.66,43.5,45.23,45.36,12.99,10.94,10.64,12.29,14.05,15.86,2.14,2.05,0.99,0.88,0.01,1.55,1.58,1.88,2.20,1.95,3.38,1.75,9.19,9.46,9.07,7.45,9.22,9.36,-27.85,28.23,-4.80,-16.32,-25.05,-7.13,17.90,18.99,4.00,-26.30,-23.44,-44.55,3.38,4.41,0.97,-7.46,-5.18,-13.32,9.16,27.99,21.85,0.87,-7.49,-23.20,-2.66,7.97,-7.39,-3.41,-14.31,4.84,22.91,1.86,-6.09,-5.98,-17.23,-19.64,4.70,0.47,-1.56,-1.50,-4.26,-5.47,11.25,14.01,10.67,2.01,-6.72,-12.24,8.50,22.75,-54.07,-25.13,-99.44,21560.66,負轉正,16.55,-55.97,-54.20,-99.76,-57.93,43.38,4.10,-16.18,-13.45,-31.05,-32.09,1630.37,36054.59,334.25,8.27,-47.93,-66.03,-52.79,16.18,16.46,-8.32,77.83,-47.33,209.09,-2.47,-8.91,-41.44,120.59,0.00,12.88,0.52,-2.57,-14.80,25.18,-0.55,94.07,88.14,59.12,-5.81,4.45,3.35
3708,0.01,1.28,0.44,0.72,-0.47,0.6,無,1.87,2.3,2.46,1.96,1.29,41.75,42.68,43.38,44.32,44.42,43.17,18.56,28.95,21.20,16.47,12.61,16.72,-0.89,2.11,6.91,7.53,-3.44,4.02,0.12,2.63,1.10,1.66,-1.07,1.37,無,8.53,5.07,5.28,4.25,3.07,-29.52,27.85,10.89,8.56,-20.32,50.33,無,無,273.48,8.47,22.62,44.19,無,無,25.46,2.35,4.32,10.34,無,無,無,無,無,47.82,-46.05,99.39,-18.80,-15.66,-39.01,99.36,無,無,220.64,-26.32,-16.72,-16.73,無,無,20.82,-7.54,-2.80,-5.74,無,無,無,無,無,2.34,-104.09,負轉正,263.45,18.32,-136.38,負轉正,無,無,負轉正,-46.93,負,174.98,無,無,43.14,-30.65,-14.33,23.74,無,無,無,無,無,5.23,-98.15,12700.00,-65.63,64.48,-164.94,負轉正,前期為零,前期為零,1366.67,33.96,-4800.00,-53.13,無,無,22.76,7.03,-20.26,-34.39,無,無,無,無,無,-31.26
3711,無,無,無,無,無,2.7,無,無,無,無,無,無,無,無,無,無,無,46.1,無,無,無,無,無,16.22,無,無,無,無,無,6.37,無,無,無,無,無,5.50,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,39.90,無,無,無,無,無,無,無,無,無,無,無,無
4104,1.0,0.77,0.71,0.64,0.82,0.98,3.03,3.13,3.09,3.12,2.94,3.15,50.67,49.07,49.61,50.2,52.79,52.05,21.16,19.02,20.50,18.55,19.70,19.76,10.23,7.27,6.91,5.42,8.57,6.54,1.76,1.48,1.33,1.30,1.59,1.83,5.69,5.95,5.82,5.77,5.51,6.15,-7.33,2.00,0.01,3.76,-1.37,0.84,-0.20,-2.97,-1.97,-1.91,4.40,3.21,-0.05,-0.75,-0.49,-0.50,1.07,0.79,-0.30,-0.94,-0.73,-1.78,-0.68,0.86,5.09,-8.29,7.81,-6.12,4.75,1.12,9.61,-8.00,4.86,-2.45,-2.77,7.20,2.31,-2.05,1.20,-0.60,-0.72,1.74,-1.13,-2.11,-0.37,0.80,-2.18,1.60,68.20,-27.55,-4.91,-18.69,56.16,-23.08,59.65,15.88,6.42,-5.78,-12.52,-7.13,14.98,3.46,1.40,-1.14,-4.21,-1.81,14.05,21.94,15.19,19.25,-0.65,-5.72,58.36,-23.00,-7.79,-10.33,28.80,19.51,-5.66,14.93,-4.05,0.82,-18.00,27.27,-1.97,3.34,-1.23,0.92,-5.66,7.01,-12.06,-2.34,-4.15,0.97,-2.82,0.62
4106,0.32,0.58,0.28,0.24,0.28,0.29,1.23,1.4,1.38,1.42,1.39,1.09,18.36,18.62,19.12,19.26,19.68,19.06,45.08,45.56,41.63,41.49,41.10,40.24,8.63,11.93,6.93,1.40,6.56,5.55,1.70,3.14,1.46,1.25,1.46,1.50,6.34,7.44,7.19,7.43,7.25,5.78,-10.79,15.57,4.47,-9.63,-2.46,9.06,-7.77,3.01,31.80,-2.65,6.44,0.44,-1.99,0.81,6.95,-0.66,1.45,0.11,-2.83,-0.82,5.46,4.97,8.65,7.90,-2.81,16.81,-4.52,-9.94,-3.38,6.79,-7.22,2.65,22.69,-2.38,-2.95,-11.28,-1.87,0.74,5.02,-0.57,-0.69,-3.09,-3.58,-2.88,1.24,3.23,4.47,0.50,41.37,59.73,-39.29,-81.74,356.49,-7.68,-27.06,28.67,57.67,-74.96,-19.16,-53.27,-9.43,9.99,9.05,-12.41,-5.12,-23.95,-25.15,-5.15,-4.74,-4.85,-0.32,-31.08,68.48,81.25,-51.72,-14.47,16.91,3.57,-42.86,45.00,-12.50,26.10,-12.50,-50.00,-16.03,13.05,-1.07,2.86,-1.84,-21.50,-34.45,-18.85,-25.60,-3.40,12.93,-21.59
4108,-0.25,-0.22,-0.22,-0.57,-0.21,-0.17,-1.11,-1.0,-1.04,-1.26,-1.21,-1.18,11.28,11.08,10.79,10.27,10.15,9.84,53.23,44.10,22.25,67.39,50.42,47.86,-718.98,-430.97,-315.14,-649.88,-183.29,-203.09,-2.17,-2.00,-2.05,-4.90,-0.97,-1.79,-9.46,-8.51,-9.01,-11.11,-9.77,-9.60,-18.32,51.64,67.11,-12.52,79.35,-3.68,164.13,82.91,170.87,81.06,297.59,152.54,18.45,17.23,34.18,15.82,40.95,22.58,55.87,74.08,116.62,115.80,156.79,168.51,-9.16,25.64,-15.70,164.98,34.18,-8.57,765.43,35.51,4.41,154.94,276.59,174.06,28.01,8.14,1.02,38.62,45.18,24.60,485.21,180.68,82.88,93.86,119.86,153.33,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負
4119,0.65,0.5,0.51,0.75,0.77,1.88,3.94,2.76,2.08,2.41,2.53,3.91,39.29,35.6,36.11,36.86,37.64,37.36,30.69,30.37,27.63,33.15,30.95,44.23,19.94,17.66,13.30,21.49,18.87,29.67,1.66,1.33,1.43,2.04,2.06,5.00,10.30,7.63,5.62,6.37,6.56,10.69,27.18,-13.48,24.90,-6.16,27.75,24.62,-49.10,-45.60,-25.52,28.97,29.55,86.59,-16.65,-15.03,-9.02,6.10,7.46,17.61,-21.20,-31.09,-38.51,-31.64,-11.85,22.00,20.16,-14.37,13.61,12.60,19.28,78.10,-65.49,-61.74,-48.05,31.63,30.66,171.76,-24.21,-23.25,-19.73,7.19,7.81,34.76,-22.95,-41.36,-55.37,-49.95,-28.80,25.01,109.11,-23.37,-5.97,51.64,12.21,95.88,-66.77,-69.11,-62.36,128.49,22.61,213.41,-25.49,-29.19,-28.71,20.72,6.32,42.97,-26.15,-48.47,-65.22,-54.59,-35.20,30.83,48.78,-23.08,2.00,46.48,3.07,144.16,-68.45,-70.93,-57.14,71.00,18.46,276.00,-26.25,-29.79,-24.73,15.80,5.11,54.23,-31.51,-52.48,-62.80,-54.87,-35.67,41.31
4133,0.2,0.29,0.28,0.22,0.14,0.21,0.86,0.93,1.05,0.97,0.94,0.83,20.16,20.21,20.08,20.23,20.14,19.55,48.50,44.94,49.46,46.23,41.13,43.44,15.32,10.00,14.17,10.04,4.81,5.28,1.00,1.43,1.40,1.09,0.67,1.08,4.29,4.66,5.30,4.91,4.60,4.32,15.79,2.25,-0.62,-8.31,-1.89,4.46,1.57,9.71,13.47,7.87,-8.60,-6.62,0.42,2.45,3.19,1.74,-2.17,-1.74,-3.55,1.40,4.05,8.01,5.23,0.92,18.73,-5.26,9.36,-14.29,-12.73,10.33,3.22,7.10,19.75,5.45,-22.50,-9.74,0.88,1.75,4.68,1.20,-5.81,-2.53,-7.65,3.37,5.40,8.73,1.52,-2.75,41.40,-33.26,40.88,-35.07,-53.03,14.75,1.74,36.82,100.43,-13.68,-71.33,-50.70,0.65,6.74,16.57,-2.92,-22.16,-13.51,-24.02,25.91,27.89,21.58,-5.98,-23.82,-32.17,45.00,-3.45,-21.88,-36.00,50.00,-20.00,26.09,100.00,-25.81,-30.00,-27.59,-5.96,8.56,13.15,-7.72,-3.01,-11.53,-14.91,14.09,34.69,6.59,9.93,-10.41
4137,1.18,2.02,1.91,2.29,3.97,3.48,6.35,6.42,6.67,7.41,10.21,11.61,43.4,39.61,41.9,44.24,49.5,44.53,82.63,81.24,79.27,81.11,81.22,81.74,24.90,25.52,24.97,22.83,31.07,35.71,2.66,4.87,4.69,5.33,8.44,7.40,13.07,15.25,15.42,16.56,21.89,27.67,-11.85,6.49,1.84,32.16,-1.53,7.22,-34.89,4.78,9.16,26.34,41.13,42.10,-11.45,1.17,2.17,6.98,8.98,8.98,-36.32,-31.74,-22.85,-2.08,20.50,29.80,-8.74,4.69,-0.63,35.23,-1.40,7.90,-28.78,0.07,3.88,28.39,38.72,42.98,-8.89,0.02,0.94,7.44,8.62,9.22,-30.86,-28.08,-21.77,-1.17,17.81,28.64,-6.24,9.15,-0.36,20.86,34.02,23.21,-58.29,6.82,-3.58,23.23,76.16,98.84,-24.90,1.65,-0.94,5.84,16.95,20.53,-52.68,-48.80,-43.42,-19.96,24.63,47.78,-23.77,71.19,-5.45,20.12,73.04,-12.34,-71.01,4.66,16.46,48.22,236.44,72.28,-30.91,1.07,3.90,11.14,37.72,13.77,-61.60,-58.57,-48.91,-19.37,60.72,80.92
4141,-1.03,-0.93,0.08,0.86,-1.81,1.52,0.72,-0.72,-0.34,-1.0,-1.79,0.65,39.62,38.2,39.24,39.44,37.67,37.14,35.13,38.03,43.89,42.53,38.46,41.79,-3.78,0.60,-2.57,15.06,-4.35,13.07,-2.49,-2.38,0.22,2.20,-4.71,4.05,1.74,-1.78,-0.89,-2.44,-4.64,1.73,-33.63,22.15,-12.17,56.63,-40.81,25.54,-13.86,-10.63,-10.41,11.53,-0.55,2.22,-3.08,-2.87,-2.53,3.62,-0.11,0.55,-11.37,-14.24,-12.46,-4.92,-2.01,1.44,-49.60,32.21,1.37,51.79,-46.49,36.42,-31.66,-11.41,-3.88,2.52,8.86,12.33,-7.31,-2.90,-0.95,0.89,1.55,2.82,-13.26,-18.02,-14.20,-10.06,-1.46,4.34,-129.56,負轉正,-474.48,負轉正,-117.10,負轉正,-144.68,-86.71,-330.13,97.84,負,2116.90,-43.74,-30.51,-36.13,179.06,-2.80,82.19,-66.33,-78.57,-81.90,-30.32,20.38,215.62,-168.13,負,負轉正,976.01,-310.27,負轉正,-154.21,-278.85,負轉正,-43.06,負,負轉正,-80.24,-200.24,負,負,負,負轉正,-78.09,-124.53,-107.37,-127.40,-347.83,負轉正
4142,-0.84,-0.63,-0.48,-1.29,-0.76,-0.33,-2.76,-2.93,-2.86,-3.24,-3.17,-2.84,11.5,10.88,10.35,8.97,8.43,8.14,-116.33,-159.36,-8.24,-35.61,-124.94,-192.24,-247.78,-462.17,-47.11,-85.58,-254.48,-507.87,-6.62,-5.33,-4.26,-12.49,-8.11,-4.12,-21.01,-22.68,-23.09,-28.54,-29.83,-28.64,-74.56,-33.67,352.06,-6.51,-66.76,-56.64,67.27,-55.12,46.88,-28.69,-6.82,-39.09,5.00,-9.64,12.53,-13.13,-0.91,-3.51,106.81,46.88,48.23,-7.25,-12.47,-6.53,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負,負
4144,1.09,0.69,0.98,0.44,1.22,0.32,3.36,3.27,3.37,3.2,3.33,2.99,28.07,27.56,28.06,28.44,33.5,29.02,48.21,48.02,47.84,50.11,49.69,47.43,18.04,11.74,13.94,-0.16,11.07,9.62,3.88,2.80,3.88,1.23,3.41,1.04,11.45,11.18,12.87,11.54,10.82,10.06,-22.48,0.91,-2.62,-19.17,-2.36,11.17,-2.16,-14.44,-18.22,-38.43,-22.44,-14.56,-0.47,-3.65,-4.86,-11.58,-5.93,-4.13,17.29,5.29,-2.16,-19.33,-23.75,-24.13,-21.33,0.50,-2.98,-15.33,-3.18,6.11,-7.85,-16.97,-20.40,-35.05,-20.07,-15.61,-1.78,-4.36,-5.55,-10.48,-5.27,-4.35,9.27,-1.87,-7.42,-20.58,-23.41,-23.40,24.83,-34.29,15.57,-100.95,負轉正,-3.41,-12.04,-28.32,-23.12,-100.90,-52.39,-30.02,-3.56,-7.01,-6.63,-25.12,-21.74,-10.46,-7.47,-14.52,-15.00,-37.30,-49.12,-51.01,80.87,-36.70,42.03,-55.54,180.01,-73.77,11.22,-4.17,4.26,-27.70,11.93,-53.62,3.70,-2.53,2.89,-5.03,3.94,-10.23,5.39,14.72,13.28,-1.23,-1.00,-8.82
4148,1.23,1.67,1.41,1.08,1.09,1.81,無,無,無,5.31,5.05,5.34,23.68,28.26,30.04,31.84,33.6,32.91,35.82,33.93,31.66,32.17,28.65,31.00,21.19,18.61,17.53,15.11,13.27,19.05,5.66,6.14,5.24,3.69,3.42,5.55,無,無,無,20.31,19.26,18.37,無,22.61,22.05,-21.60,29.13,7.80,無,無,無,無,51.50,33.20,無,無,無,無,10.52,7.52,無,無,無,無,無,無,無,16.13,13.91,-20.35,15.01,16.63,無,無,無,無,21.18,21.70,無,無,無,無,4.67,5.31,無,無,無,無,無,無,無,7.70,14.93,-32.39,13.36,54.77,無,無,無,無,-5.13,36.33,無,無,無,無,-1.24,9.54,無,無,無,無,無,無,無,35.77,-15.57,-23.37,0.88,66.05,39.77,39.17,8.46,無,-11.38,8.38,無,無,無,無,-4.84,5.59,無,無,無,無,無,無
4155,0.42,0.53,0.63,0.44,0.59,0.39,無,無,無,2.0,2.0,1.84,15.02,14.08,14.73,16.46,17.06,16.01,22.24,20.08,23.88,25.60,24.62,18.99,11.65,10.52,11.75,7.91,13.37,4.62,2.74,3.53,4.23,2.57,3.43,2.43,無,無,無,11.79,12.83,13.31,無,16.74,3.26,-26.20,14.55,-13.09,無,無,無,無,1.91,-24.13,無,無,無,無,0.45,-6.58,無,無,無,無,無,無,無,5.38,22.82,-20.89,10.18,-32.96,無,無,無,無,12.82,-28.22,無,無,無,無,2.93,-6.61,無,無,無,無,無,無,無,5.36,15.40,-50.32,93.61,-69.94,無,無,無,無,16.95,-66.64,無,無,無,無,4.38,-17.37,無,無,無,無,無,無,無,26.19,18.87,-30.42,34.59,-33.90,-31.15,20.45,950.00,無,40.48,-26.42,無,無,無,無,-0.01,-8.02,無,無,無,無,無,無
4164,0.52,0.15,0.16,-1.45,0.12,0.88,1.63,1.71,1.69,-0.62,-0.98,-0.28,35.63,34.72,34.42,35.12,35.03,34.75,32.31,32.18,33.91,31.97,31.16,30.99,19.90,9.95,15.71,19.42,13.46,20.78,1.45,0.41,0.47,-4.19,0.34,2.49,4.25,4.77,4.96,-1.81,-2.93,-0.87,-29.11,-19.00,-0.46,33.81,-34.60,75.35,58.89,-27.40,16.33,-23.52,-29.44,52.74,9.63,-7.25,2.89,-8.24,-7.97,12.56,-1.34,-5.23,6.56,-3.99,-19.41,-2.19,-28.28,-19.33,4.90,26.15,-36.26,74.43,70.23,15.54,26.77,-23.44,-31.96,47.12,12.32,2.89,4.62,-8.07,-8.59,11.18,-11.99,5.08,23.39,11.14,-9.55,-2.26,-33.66,-59.49,57.08,65.43,-54.67,170.67,231.57,-14.00,50.77,-30.16,-52.28,218.86,25.85,-1.94,6.43,-12.81,-16.90,34.48,-15.76,6.46,46.73,14.51,-24.38,3.70,-41.79,-71.15,6.67,-1003.32,負轉正,633.33,1633.33,36.36,45.45,-261.78,-76.92,486.67,42.97,5.11,-1.31,-136.67,負,負,-9.44,23.98,75.55,-154.39,-160.13,-116.44
4190,0.91,0.68,0.86,0.67,1.91,2.57,4.58,4.18,3.87,3.12,4.12,6.02,24.41,21.95,23.17,23.94,26.23,26.06,73.23,70.40,70.34,70.78,77.06,76.95,13.20,10.74,8.46,6.32,20.97,25.23,3.58,2.81,3.66,2.70,7.30,9.40,17.32,18.28,16.25,12.43,15.59,23.96,-12.03,12.85,7.16,6.62,7.79,15.04,30.23,29.99,34.78,13.44,38.98,41.68,6.32,6.67,7.50,3.41,8.42,9.38,11.34,19.38,26.33,26.08,28.57,31.83,-4.19,8.49,7.07,7.29,17.34,14.88,34.25,32.45,41.61,19.41,46.24,54.86,7.44,7.22,8.64,4.72,10.29,12.01,12.00,20.20,28.98,31.06,34.54,40.56,-29.86,-8.16,-15.65,-20.28,257.56,38.40,-3.36,-28.34,-37.34,-56.68,120.81,232.75,-0.70,-7.35,-10.08,-19.62,36.49,47.30,-19.70,-16.85,-21.01,-33.50,-8.59,45.32,-36.68,-25.27,26.47,-22.65,187.11,34.56,-9.00,-35.85,-26.50,-53.71,109.89,277.94,-1.73,-8.76,-7.38,-19.37,31.98,46.11,-19.26,-17.17,-17.80,-33.05,-10.07,44.01
